INSERT INTO Medicines (name, description, unit, price, stock_quantity, manufacturer, expiry_date) VALUES
                                                                                                      ('Paracetamol', 'Thuốc giảm đau, hạ sốt', 'Viên', 100.00, 500, 'ABC Pharma', '2027-12-31'),
                                                                                                      ('Ibuprofen', 'Thuốc chống viêm, giảm đau', 'Viên', 120.00, 300, 'XYZ Pharmaceuticals', '2026-08-15'),
                                                                                                      ('Amoxicillin', 'Kháng sinh điều trị nhiễm trùng', 'Viên', 150.00, 400, 'MediCo', '2025-11-30'),
                                                                                                      ('Aspirin', 'Thuốc giảm đau, chống viêm', 'Viên', 80.00, 600, 'PharmaLife', '2025-05-20'),
                                                                                                      ('Ciprofloxacin', 'Kháng sinh phổ rộng', 'Viên', 180.00, 250, 'HealthCorp', '2026-06-10'),
                                                                                                      ('Loratadine', 'Thuốc kháng histamine, giảm dị ứng', 'Viên', 90.00, 700, 'AllerCo', '2027-02-28'),
                                                                                                      ('Omeprazole', 'Thuốc ức chế bơm proton, điều trị loét dạ dày', 'Viên', 130.00, 300, 'StomachCare', '2026-01-25'),
                                                                                                      ('Metformin', 'Thuốc điều trị tiểu đường loại 2', 'Viên', 160.00, 400, 'DiabetesRx', '2025-12-31'),
                                                                                                      ('Simvastatin', 'Thuốc giảm mỡ máu', 'Viên', 200.00, 350, 'CardioMed', '2027-04-10'),
                                                                                                      ('Losartan', 'Thuốc điều trị tăng huyết áp', 'Viên', 140.00, 500, 'HeartHealth', '2026-09-15'),
                                                                                                      ('Hydrochlorothiazide', 'Thuốc lợi tiểu, điều trị cao huyết áp', 'Viên', 110.00, 450, 'PharmaLife', '2026-03-22'),
                                                                                                      ('Levothyroxine', 'Thuốc điều trị suy giáp', 'Viên', 160.00, 350, 'ThyroidMed', '2026-11-05'),
                                                                                                      ('Furosemide', 'Thuốc lợi tiểu', 'Viên', 70.00, 600, 'Medica', '2025-07-18'),
                                                                                                      ('Diazepam', 'Thuốc an thần, giảm lo âu', 'Viên', 120.00, 300, 'RelaxPharma', '2026-10-09'),
                                                                                                      ('Miconazole', 'Thuốc trị nấm ngoài da', 'Kem', 50.00, 400, 'SkinCare', '2025-04-30'),
                                                                                                      ('Nystatin', 'Thuốc trị nấm miệng và đường ruột', 'Viên', 140.00, 350, 'MediCo', '2026-02-14'),
                                                                                                      ('Doxycycline', 'Kháng sinh điều trị nhiễm trùng', 'Viên', 160.00, 500, 'BioPharma', '2026-07-20'),
                                                                                                      ('Prednisone', 'Thuốc giảm viêm, điều trị dị ứng', 'Viên', 100.00, 450, 'CureMed', '2027-01-01'),
                                                                                                      ('Clindamycin', 'Kháng sinh trị mụn và nhiễm trùng', 'Gel', 80.00, 200, 'DermPharma', '2026-09-10'),
                                                                                                      ('Fluoxetine', 'Thuốc điều trị trầm cảm, rối loạn lo âu', 'Viên', 150.00, 400, 'MindCare', '2026-12-15'),
                                                                                                      ('Sildenafil', 'Thuốc điều trị rối loạn cương dương', 'Viên', 250.00, 300, 'GenPharma', '2025-08-20'),
                                                                                                      ('Fexofenadine', 'Thuốc kháng histamine', 'Viên', 120.00, 500, 'AllerPharma', '2026-11-05'),
                                                                                                      ('Cetirizine', 'Thuốc kháng histamine, giảm dị ứng', 'Viên', 90.00, 600, 'Antihist', '2027-03-31'),
                                                                                                      ('Paroxetine', 'Thuốc chống trầm cảm, lo âu', 'Viên', 130.00, 350, 'MedPsych', '2026-06-20'),
                                                                                                      ('Tamsulosin', 'Thuốc điều trị phì đại tuyến tiền liệt', 'Viên', 180.00, 450, 'UroMed', '2025-12-01'),
                                                                                                      ('Benzoyl Peroxide', 'Thuốc trị mụn', 'Kem', 40.00, 700, 'ClearSkin', '2027-04-15'),
                                                                                                      ('Atenolol', 'Thuốc điều trị tăng huyết áp và đau thắt ngực', 'Viên', 110.00, 500, 'CardioPharma', '2026-05-17'),
                                                                                                      ('Fluticasone', 'Thuốc xịt mũi trị viêm mũi dị ứng', 'Xịt', 95.00, 300, 'RespiratoryMed', '2026-07-30'),
                                                                                                      ('Sertraline', 'Thuốc chống trầm cảm, lo âu', 'Viên', 140.00, 600, 'MentalWell', '2026-08-25'),
                                                                                                      ('Albuterol', 'Thuốc xịt điều trị hen suyễn', 'Xịt', 80.00, 500, 'AsthmaCare', '2026-12-10'),
                                                                                                      ('Diphenhydramine', 'Thuốc kháng histamine, giảm dị ứng', 'Viên', 70.00, 550, 'MedHistamine', '2027-05-12'),
                                                                                                      ('Tadalafil', 'Thuốc điều trị rối loạn cương dương', 'Viên', 220.00, 400, 'VitalPharma', '2025-09-18'),
                                                                                                      ('Ranitidine', 'Thuốc điều trị loét dạ dày', 'Viên', 120.00, 350, 'GastroCare', '2025-10-15'),
                                                                                                      ('Gabapentin', 'Thuốc điều trị đau thần kinh', 'Viên', 150.00, 300, 'NeuroMed', '2026-05-10'),
                                                                                                      ('Verapamil', 'Thuốc điều trị huyết áp cao và đau thắt ngực', 'Viên', 170.00, 450, 'HeartPharma', '2026-01-30'),
                                                                                                      ('Esomeprazole', 'Thuốc điều trị trào ngược dạ dày thực quản', 'Viên', 140.00, 500, 'GastroPharma', '2026-11-25'),
                                                                                                      ('Lisinopril', 'Thuốc điều trị tăng huyết áp', 'Viên', 130.00, 550, 'CardioMed', '2027-02-20'),
                                                                                                      ('Zolpidem', 'Thuốc an thần, điều trị mất ngủ', 'Viên', 120.00, 300, 'SleepCare', '2026-09-10');

INSERT INTO Diseases (name_vi, name_en, description) VALUES
                                                         ('Mang thai bị đe dọa', 'Threatened Pregnancy', NULL),
                                                         ('Áp xe trong sọ', 'Intracranial Abscess', NULL),
                                                         ('Bệnh nướu răng', 'Gum Disease', NULL),
                                                         ('Vết thương hở sau phẫu thuật', 'Open Wound from Surgical Incision', NULL),
                                                         ('Chảy máu đường tiêu hóa', 'Gastrointestinal Hemorrhage', NULL),
                                                         ('Viêm da tiết bã', 'Seborrheic Dermatitis', NULL),
                                                         ('Lạm dụng thuốc (methamphetamine)', 'Drug Abuse (Methamphetamine)', NULL),
                                                         ('Vẹo cổ', 'Torticollis', NULL),
                                                         ('Ngộ độc do thuốc chống tăng huyết áp', 'Poisoning due to Antihypertensives', NULL),
                                                         ('Đau đầu căng thẳng', 'Tension Headache', NULL),
                                                         ('Ngộ độc rượu', 'Alcohol Intoxication', NULL),
                                                         ('Bệnh scurvy', 'Scurvy', NULL),
                                                         ('Chứng ngủ rũ', 'Narcolepsy', NULL),
                                                         ('Dị ứng thực phẩm', 'Food Allergy', NULL),
                                                         ('Viêm mê đạo', 'Labyrinthitis', NULL),
                                                         ('Lo âu', 'Anxiety', NULL),
                                                         ('Rối loạn kiểm soát xung động', 'Impulse Control Disorder', NULL),
                                                         ('Hẹp ống lệ', 'Stenosis of the Tear Duct', NULL),
                                                         ('Áp xe mũi', 'Abscess of Nose', NULL),
                                                         ('Viêm rốn', 'Omphalitis', NULL),
                                                         ('Leukemia', 'Leukemia', NULL),
                                                         ('Liệt mặt Bell', 'Bell Palsy', NULL),
                                                         ('Viêm kết mạc do dị ứng', 'Conjunctivitis due to Allergy', NULL),
                                                         ('Phản ứng thuốc', 'Drug Reaction', NULL),
                                                         ('Ung thư tuyến thượng thận', 'Adrenal Cancer', NULL),
                                                         ('Cận thị', 'Myopia', NULL),
                                                         ('Thoái hóa khớp', 'Osteoarthritis', NULL),
                                                         ('Bệnh tuyến giáp', 'Thyroid Disease', NULL),
                                                         ('Viêm họng', 'Pharyngitis', NULL),
                                                         ('Sốt thấp khớp mạn tính', 'Chronic Rheumatic Fever', NULL),
                                                         ('Hạ canxi huyết', 'Hypocalcemia', NULL),
                                                         ('Thoái hóa hoàng điểm', 'Macular Degeneration', NULL),
                                                         ('Pneumonia', 'Pneumonia', NULL),
                                                         ('Herpes môi', 'Cold Sore', NULL),
                                                         ('Nhịp tim thất sớm (PVCs)', 'Premature Ventricular Contractions (PVCs)', NULL),
                                                         ('Ung thư tinh hoàn', 'Testicular Cancer', NULL),
                                                         ('Não úng thủy', 'Hydrocephalus', NULL),
                                                         ('Ung thư vú', 'Breast Cancer', NULL),
                                                         ('Thiếu máu do ung thư', 'Anemia due to Malignancy', NULL),
                                                         ('Dãn tĩnh mạch thực quản', 'Esophageal Varices', NULL),
                                                         ('Ung thư nội mạc tử cung', 'Endometrial Cancer', NULL),
                                                         ('Bệnh xơ nang', 'Cystic Fibrosis', NULL),
                                                         ('Intertrigo (bệnh da)', 'Intertrigo (Skin Condition)', NULL),
                                                         ('U tuyến cận giáp', 'Parathyroid Adenoma', NULL),
                                                         ('Thiếu hụt glucocorticoid', 'Glucocorticoid Deficiency', NULL),
                                                         ('Rối loạn khớp thái dương hàm', 'Temporomandibular Joint Disorder', NULL),
                                                         ('Bệnh Wilson', 'Wilson Disease', NULL),
                                                         ('Trào ngược bàng quang', 'Vesicoureteral Reflux', NULL),
                                                         ('Thiếu vitamin A', 'Vitamin A Deficiency', NULL),
                                                         ('Bệnh lậu', 'Gonorrhea', NULL),
                                                         ('Gãy xương sườn', 'Fracture of the Rib', NULL),
                                                         ('Ependymoma', 'Ependymoma', NULL),
                                                         ('Viêm gan do độc tố', 'Hepatitis due to a Toxin', NULL),
                                                         ('U nang âm đạo', 'Vaginal Cyst', NULL),
                                                         ('Vết thương hở vai', 'Open Wound of the Shoulder', NULL),
                                                         ('Mang thai ngoài tử cung', 'Ectopic Pregnancy', NULL),
                                                         ('Đau đầu gối mạn tính', 'Chronic Knee Pain', NULL),
                                                         ('Pinguecula', 'Pinguecula', NULL),
                                                         ('Tăng gamma globulin', 'Hypergammaglobulinemia', NULL),
                                                         ('Lạm dụng rượu', 'Alcohol Abuse', NULL),
                                                         ('Hội chứng ống cổ tay', 'Carpal Tunnel Syndrome', NULL),
                                                         ('Rối loạn tuyến yên', 'Pituitary Disorder', NULL),
                                                         ('Sỏi thận', 'Kidney Stone', NULL),
                                                         ('Tự kỷ', 'Autism', NULL),
                                                         ('Bệnh nhiễm khuẩn do mèo', 'Cat Scratch Disease', NULL),
                                                         ('Glaucoma mạn tính', 'Chronic Glaucoma', NULL),
                                                         ('Rách võng mạc', 'Retinal Detachment', NULL),
                                                         ('Bệnh thiếu máu bất sản', 'Aplastic Anemia', NULL),
                                                         ('Tiểu không kiểm soát do tràn', 'Overflow Incontinence', NULL),
                                                         ('Thiếu máu tan máu', 'Hemolytic Anemia', NULL),
                                                         ('Viêm gân ngoài khuỷu tay', 'Lateral Epicondylitis (Tennis Elbow)', NULL),
                                                         ('Vết thương hở mắt', 'Open Wound of the Eye', NULL);
INSERT INTO Diseases (name_vi, name_en, description) VALUES
                                                         ('Giang mai', 'Syphilis', NULL),
                                                         ('Bệnh thận do tiểu đường', 'Diabetic Kidney Disease', NULL),
                                                         ('Rối loạn mũi', 'Nose Disorder', NULL),
                                                         ('Cai thuốc', 'Drug Withdrawal', NULL),
                                                         ('Sâu răng', 'Dental Caries', NULL),
                                                         ('Tăng cholesterol máu', 'Hypercholesterolemia', NULL),
                                                         ('Gãy xương bánh chè', 'Fracture of the Patella', NULL),
                                                         ('Suy thận', 'Kidney Failure', NULL),
                                                         ('Gãy xương cổ', 'Fracture of the Neck', NULL),
                                                         ('Co thắt cơ', 'Muscle Spasm', NULL),
                                                         ('Bệnh máu khó đông', 'Hemophilia', NULL),
                                                         ('Tình trạng hyperosmotic hyperketotic', 'Hyperosmotic Hyperketotic State', NULL),
                                                         ('Áp xe quanh amidan', 'Peritonsillar Abscess', NULL),
                                                         ('Liệt dạ dày', 'Gastroparesis', NULL),
                                                         ('Ngứa không rõ nguyên nhân', 'Itching of Unknown Cause', NULL),
                                                         ('Polycythemia Vera', 'Polycythemia Vera', NULL),
                                                         ('Giảm tiểu cầu', 'Thrombocytopenia', NULL),
                                                         ('Ung thư đầu và cổ', 'Head and Neck Cancer', NULL),
                                                         ('Pseudohypoparathyroidism', 'Pseudohypoparathyroidism', NULL),
                                                         ('Bướu cổ', 'Goiter', NULL),
                                                         ('Tiểu không kiểm soát do căng thẳng', 'Urge Incontinence', NULL),
                                                         ('Hội chứng Edward', 'Edward Syndrome', NULL),
                                                         ('Vết thương hở cánh tay', 'Open Wound of the Arm', NULL),
                                                         ('Bệnh loạn dưỡng cơ', 'Muscular Dystrophy', NULL),
                                                         ('Mittelschmerz', 'Mittelschmerz', NULL),
                                                         ('Xước giác mạc', 'Corneal Abrasion', NULL),
                                                         ('Thiếu máu do bệnh mãn tính', 'Anemia of Chronic Disease', NULL),
                                                         ('Rối loạn dysthymic', 'Dysthymic Disorder', NULL),
                                                         ('Sốt ban đỏ', 'Scarlet Fever', NULL),
                                                         ('Bệnh tim tăng huyết áp', 'Hypertensive Heart Disease', NULL),
                                                         ('Lạm dụng thuốc (barbiturates)', 'Drug Abuse (Barbiturates)', NULL),
                                                         ('Hội chứng buồng trứng đa nang (PCOS)', 'Polycystic Ovarian Syndrome (PCOS)', NULL),
                                                         ('Viêm não', 'Encephalitis', NULL),
                                                         ('U nang mí mắt', 'Cyst of the Eyelid', NULL),
                                                         ('Viêm quy đầu', 'Balanitis', NULL),
                                                         ('Vật thể lạ trong cổ họng', 'Foreign Body in the Throat', NULL),
                                                         ('Lạm dụng thuốc (cocaine)', 'Drug Abuse (Cocaine)', NULL),
                                                         ('Viêm dây thần kinh thị giác', 'Optic Neuritis', NULL),
                                                         ('Cai rượu', 'Alcohol Withdrawal', NULL),
                                                         ('Cơn nhĩ sớm (PACs)', 'Premature Atrial Contractions (PACs)', NULL),
                                                         ('Liệt nửa người', 'Hemiplegia', NULL),
                                                         ('Ngón chân hình búa', 'Hammer Toe', NULL),
                                                         ('Vết thương hở má', 'Open Wound of the Cheek', NULL),
                                                         ('Tràn dịch khớp', 'Joint Effusion', NULL),
                                                         ('Vết thương hở đầu gối', 'Open Wound of the Knee', NULL),
                                                         ('U màng não', 'Meningioma', NULL),
                                                         ('Ung thư não', 'Brain Cancer', NULL),
                                                         ('Bong nhau thai', 'Placental Abruption', NULL),
                                                         ('Dị ứng theo mùa (Cảm lạnh mùa), hay còn gọi là viêm mũi dị ứng mùa', 'Seasonal Allergies (Hay Fever)', NULL),
                                                         ('Ung thư phổi', 'Lung Cancer', NULL),
                                                         ('Bệnh thận nguyên phát', 'Primary Kidney Disease', NULL),
                                                         ('Ung thư tử cung', 'Uterine Cancer', NULL),
                                                         ('Khô mắt không rõ nguyên nhân', 'Dry Eye of Unknown Cause', NULL),
                                                         ('Bệnh vú xơ nang', 'Fibrocystic Breast Disease', NULL),
                                                         ('Nhiễm nấm tóc', 'Fungal Infection of the Hair', NULL),
                                                         ('Áp xe răng', 'Tooth Abscess', NULL),
                                                         ('Cắn của nhện hay động vật', 'Envenomation from Spider or Animal Bite', NULL),
                                                         ('Hội chứng VACTERL', 'VACTERL Syndrome', NULL),
                                                         ('Thiếu máu do thiếu folate', 'Folate Deficiency', NULL),
                                                         ('Thiếu máu do bệnh thận mạn', 'Anemia due to Chronic Kidney Disease', NULL),
                                                         ('Vết thương hở do chấn thương', 'Open Wound Due to Trauma', NULL),
                                                         ('Chảy máu trong não', 'Intracerebral Hemorrhage', NULL),
                                                         ('Bệnh Alzheimer', 'Alzheimer Disease', NULL),
                                                         ('Vaginismus', 'Vaginismus', NULL),
                                                         ('Lupus ban đỏ hệ thống (SLE)', 'Systemic Lupus Erythematosis (SLE)', NULL),
                                                         ('Suy buồng trứng sớm', 'Premature Ovarian Failure', NULL),
                                                         ('Hội chứng lỗ sườn', 'Thoracic Outlet Syndrome', NULL),
                                                         ('U nang găng tay', 'Ganglion Cyst', NULL),
                                                         ('Trật khớp đầu gối', 'Dislocation of the Knee', NULL),
                                                         ('Bệnh Crohn', 'Crohn Disease', NULL),
                                                         ('Nhiễm trùng sau phẫu thuật', 'Postoperative Infection', NULL),
                                                         ('Thừa dịch', 'Fluid Overload', NULL),
                                                         ('Rung nhĩ', 'Atrial Flutter', NULL),
                                                         ('Rối loạn da', 'Skin Disorder', NULL),
                                                         ('Cục thịt trong mắt', 'Floaters', NULL),
                                                         ('Rối loạn răng miệng', 'Tooth Disorder', NULL),
                                                         ('Nhồi máu cơ tim', 'Heart Attack', NULL),
                                                         ('Vết thương hở bụng', 'Open Wound of the Abdomen', NULL),
                                                         ('Gãy xương chân', 'Fracture of the Leg', NULL),
                                                         ('Nhiễm nấm miệng (nhiễm trùng nấm men)', 'Oral Thrush (Yeast Infection)', NULL),
                                                         ('Bệnh pityriasis rosea', 'Pityriasis Rosea', NULL),
                                                         ('Dị ứng động vật', 'Allergy to Animals', NULL),
                                                         ('Hạ huyết áp do thay đổi tư thế', 'Orthostatic Hypotension', NULL),
                                                         ('Ngưng thở khi ngủ (OSA)', 'Obstructive Sleep Apnea (OSA)', NULL),
                                                         ('Hạ kali máu', 'Hypokalemia', NULL),
                                                         ('Bệnh vảy nến', 'Psoriasis', NULL),
                                                         ('Trật khớp vai', 'Dislocation of the Shoulder', NULL),
                                                         ('Lồng ruột', 'Intussusception', NULL),
                                                         ('Viêm cổ tử cung', 'Cervicitis', NULL),
                                                         ('Áp xe họng', 'Abscess of the Pharynx', NULL),
                                                         ('Bệnh tiểu cầu cao', 'Primary Thrombocythemia', NULL),
                                                         ('Viêm khớp hông', 'Arthritis of the Hip', NULL),
                                                         ('Loét tỳ', 'Decubitus Ulcer', NULL),
                                                         ('Tăng natri máu', 'Hypernatremia', NULL),
                                                         ('Điếc thần kinh sensorineural', 'Sensorineural Hearing Loss', NULL),
                                                         ('Loét mãn tính', 'Chronic Ulcer', NULL),
                                                         ('Loãng xương', 'Osteoporosis', NULL),
                                                         ('Ileus', 'Ileus', NULL),
                                                         ('Khủng hoảng tế bào hình lưỡi liềm', 'Sickle Cell Crisis', NULL),
                                                         ('Viêm niệu đạo', 'Urethritis', NULL),
                                                         ('Viêm tuyến tiền liệt', 'Prostatitis', NULL);

INSERT INTO Diseases (name_vi, name_en, description) VALUES
    ('Viêm tai ngoài (tai người bơi)', 'Otitis Externa (Swimmer\ Ear)', NULL),
('Ngộ độc do thuốc chống co giật', 'Poisoning due to Anticonvulsants', NULL),
('Xoắn tinh hoàn', 'Testicular Torsion', NULL),
('Bệnh van ba lá', 'Tricuspid Valve Disease', NULL),
('Hẹp niệu đạo', 'Urethral Stricture', NULL),
('Thiếu vitamin D', 'Vitamin D Deficiency', NULL),
('Chửa trứng', 'Hydatidiform Mole', NULL),
('Rối loạn đau vùng cổ', 'Pain Disorder Affecting the Neck', NULL),
('Bệnh lao', 'Tuberculosis', NULL),
('Rò vùng chậu', 'Pelvic Fistula', NULL),
('Viêm phế quản cấp', 'Acute Bronchiolitis', NULL),
('Lão thị', 'Presbyopia', NULL),
('Sa sút trí tuệ', 'Dementia', NULL),
('Cắn của côn trùng', 'Insect Bite', NULL),
('Nhịp tim nhanh thất paroxysmal', 'Paroxysmal Ventricular Tachycardia', NULL),
('Khuyết tật tim bẩm sinh', 'Congenital Heart Defect', NULL),
('Rối loạn mô liên kết', 'Connective Tissue Disorder', NULL),
('Vật thể lạ trong mắt', 'Foreign Body in the Eye', NULL),
('Ngộ độc do khí', 'Poisoning due to Gas', NULL),
('Nhiễm trùng da do pyogen', 'Pyogenic Skin Infection', NULL),
('Tăng sản nội mạc tử cung', 'Endometrial Hyperplasia', NULL),
('Acanthosis nigricans', 'Acanthosis Nigricans', NULL),
('Xơ vữa động mạch trung ương', 'Central Atherosclerosis', NULL),
('Phát ban virus', 'Viral Exanthem', NULL),
('Viêm dạ dày ruột không nhiễm trùng', 'Noninfectious Gastroenteritis', NULL),
('Tăng sản tuyến tiền liệt lành tính (BPH)', 'Benign Prostatic Hyperplasia (BPH)', NULL),
('Mãn kinh', 'Menopause', NULL),
('Suy giảm miễn dịch nguyên phát', 'Primary Immunodeficiency', NULL),
('Ung thư buồng trứng', 'Ovarian Cancer', NULL),
('Cataract', 'Cataract', NULL),
('Trật khớp hông', 'Dislocation of the Hip', NULL),
('Hẹp ống sống', 'Spinal Stenosis', NULL),
('Tắc ruột', 'Intestinal Obstruction', NULL),
('Đụng dập tim', 'Heart Contusion', NULL),
('Hội chứng dị tật bẩm sinh', 'Congenital Malformation Syndrome', NULL),
('Bệnh sporotrichosis', 'Sporotrichosis', NULL),
('Viêm bạch mạch', 'Lymphangitis', NULL),
('Hội chứng Wernicke-Korsakoff', 'Wernicke Korsakoff Syndrome', NULL),
('Bệnh đường ruột', 'Intestinal Disease', NULL),
('Viêm phế quản cấp', 'Acute Bronchitis', NULL),
('Nôn dai dẳng không rõ nguyên nhân', 'Persistent Vomiting of Unknown Cause', NULL),
('Vết thương hở chân', 'Open Wound of the Foot', NULL),
('Viêm cơ tim', 'Myocarditis', NULL),
('Tiền sản giật', 'Preeclampsia', NULL),
('Bệnh tim thiếu máu cục bộ', 'Ischemic Heart Disease', NULL),
('Bệnh u sợi thần kinh', 'Neurofibromatosis', NULL),
('Thủy đậu', 'Chickenpox', NULL),
('Ung thư tuyến tụy', 'Pancreatic Cancer', NULL),
('Thần kinh ngoại biên do thuốc', 'Neuropathy due to Drugs', NULL),
('Viêm thanh quản', 'Croup', NULL),
('Cường kinh vô căn', 'Idiopathic Excessive Menstruation', NULL),
('Lác mắt', 'Amblyopia', NULL),
('Túi thừa Meckel', 'Meckel Diverticulum', NULL),
('Trật khớp cổ tay', 'Dislocation of the Wrist', NULL),
('Tổn thương màng nhĩ', 'Ear Drum Damage', NULL),
('Rối loạn cương dương', 'Erectile Dysfunction', NULL),
('Máu trong nước tiểu tạm thời hoặc lành tính', 'Temporary or Benign Blood in Urine', NULL),
('Bệnh thận do huyết áp cao lâu dài', 'Kidney Disease due to Longstanding Hypertension', NULL),
('Chứng viêm sụn chêm bánh chè', 'Chondromalacia of the Patella', NULL),
('Nấm móng', 'Onychomycosis', NULL),
('Rối loạn niệu đạo', 'Urethral Disorder', NULL),
('Bệnh Lyme', 'Lyme Disease', NULL),
('Thiếu máu do thiếu sắt', 'Iron Deficiency Anemia', NULL),
('Hội chứng suy hô hấp cấp (ARDS)', 'Acute Respiratory Distress Syndrome (ARDS)', NULL),
('Bướu cổ đa nhân độc', 'Toxic Multinodular Goiter', NULL),
('Vết thương hở ngón tay', 'Open Wound of the Finger', NULL),
('Rối loạn hệ thần kinh tự chủ', 'Autonomic Nervous System Disorder', NULL),
('Rối loạn tâm lý tình dục', 'Psychosexual Disorder', NULL),
('Thiếu máu', 'Anemia', NULL),
('Viêm gân', 'Tendinitis', NULL),
('Cảm lạnh thông thường', 'Common Cold', NULL),
('Bệnh xơ cứng teo cơ một bên (ALS)', 'Amyotrophic Lateral Sclerosis (ALS)', NULL),
('Tắc động mạch trung tâm võng mạc', 'Central Retinal Artery or Vein Occlusion', NULL),
('Nhịp tim nhanh trên thất paroxysmal', 'Paroxysmal Supraventricular Tachycardia', NULL),
('Suy tĩnh mạch', 'Venous Insufficiency', NULL),
('Nhiễm trichomonas', 'Trichomonas Infection', NULL),
('Mụn trứng cá', 'Acne', NULL),
('Trầm cảm', 'Depression', NULL),
('Lạm dụng thuốc', 'Drug Abuse', NULL),
('Tắc nghẽn đường tiết niệu', 'Urinary Tract Obstruction', NULL),
('Đái tháo nhạt', 'Diabetes Insipidus', NULL),
('Viêm mống mắt', 'Iridocyclitis', NULL),
('Thừng tinh giãn', 'Varicocele of the Testicles', NULL),
('Hội chứng ruột kích thích', 'Irritable Bowel Syndrome', NULL),
('Gãy xương chân', 'Fracture of the Foot', NULL),
('U nang buồng trứng', 'Ovarian Cyst', NULL),
('Bệnh Chlamydia', 'Chlamydia', NULL),
('Bệnh ký sinh trùng', 'Parasitic Disease', NULL),
('Gãy xương hàm', 'Fracture of the Jaw', NULL),
('U mỡ', 'Lipoma', NULL),
('Nhiễm trùng cơ quan sinh dục nữ', 'Female Genitalia Infection', NULL),
('Tăng áp phổi', 'Pulmonary Hypertension', NULL),
('Nodule tuyến giáp', 'Thyroid Nodule', NULL),
('Răng gãy', 'Broken Tooth', NULL),
('Hội chứng nôn tháo', 'Dumping Syndrome', NULL),
('Viêm hạch bạch huyết', 'Lymphadenitis', NULL),
('Chấn thương mặt', 'Injury to the Face', NULL),
('Bệnh van động mạch chủ', 'Aortic Valve Disease', NULL),
('Viêm khớp dạng thấp', 'Rheumatoid Arthritis', NULL),
('U tinh hoàn', 'Spermatocele', NULL),
('Bệnh mủ', 'Impetigo', NULL),
('Rò hậu môn', 'Anal Fistula', NULL),
('Hạ thân nhiệt', 'Hypothermia', NULL),
('Rối loạn đối kháng', 'Oppositional Disorder', NULL),
('Đau nửa đầu', 'Migraine', NULL),
('Thần kinh ngoại biên do tiểu đường', 'Diabetic Peripheral Neuropathy', NULL),
('Rối loạn tinh hoàn', 'Testicular Disorder', NULL),
('Tiểu đường thai kỳ', 'Gestational Diabetes', NULL),
('Viêm tuyến mồ hôi', 'Hidradenitis Suppurativa', NULL),
('Bệnh thung lũng', 'Valley Fever', NULL),
('Viêm kết mạc do vi khuẩn', 'Conjunctivitis Due to Bacteria', NULL),
('Dementia thể Lewy', 'Lewy Body Dementia', NULL),
('U tủy đa sinh', 'Multiple Myeloma', NULL),
('Chấn thương đầu', 'Head Injury', NULL),
('Viêm đường mật', 'Ascending Cholangitis', NULL),
('Chu kỳ kinh nguyệt bất thường không rõ nguyên nhân', 'Idiopathic Irregular Menstrual Cycle', NULL),
('Bệnh phổi kẽ', 'Interstitial Lung Disease', NULL),
('Bệnh viêm dây thần kinh đơn', 'Mononeuritis', NULL),
('Sốt rét', 'Malaria', NULL),
('Rối loạn cảm xúc tâm lý', 'Somatization Disorder', NULL),
('Hạ thể tích máu', 'Hypovolemia', NULL),
('Tâm thần phân liệt', 'Schizophrenia', NULL),
('Rách dây chằng hoặc sụn gối', 'Knee Ligament or Meniscus Tear', NULL),
('Viêm nội tâm mạc', 'Endocarditis', NULL),
('Nhiễm trùng huyết', 'Sepsis', NULL),
('Sốc nhiệt', 'Heat Stroke', NULL),
('Viêm túi mật', 'Cholecystitis', NULL),
('Ngừng tim', 'Cardiac Arrest', NULL),
('Bệnh cơ tim', 'Cardiomyopathy', NULL),
('Sợ xã hội', 'Social Phobia', NULL),
('Viêm màng não', 'Meningitis', NULL),
('Thể cầu hồng cầu', 'Spherocytosis', NULL),
('Rối loạn hormone', 'Hormone Disorder', NULL),
('Bệnh Raynaud', 'Raynaud Disease', NULL),
('Viêm khớp phản ứng', 'Reactive Arthritis', NULL),
('Ghẻ', 'Scabies', NULL),
('Tắc nghẽn ráy tai', 'Ear Wax Impaction', NULL),
('Tăng huyết áp thai kỳ', 'Hypertension of Pregnancy', NULL),
('Tắc nghẽn động mạch ngoại biên', 'Peripheral Arterial Embolism', NULL),
('Mụn đỏ', 'Rosacea', NULL),
('Gãy xương sọ', 'Fracture of the Skull', NULL),
('Viêm mống mắt', 'Uveitis', NULL),
('Gãy xương mặt', 'Fracture of the Facial Bones', NULL),
('Viêm khí quản', 'Tracheitis', NULL),
('Rối loạn hàm', 'Jaw Disorder', NULL),
('Nhiễm trùng quanh hậu môn', 'Perirectal Infection', NULL),
('U tuyến vú', 'Breast Cyst', NULL),
('Rối loạn căng thẳng hậu chấn thương (PTSD)', 'Post-Traumatic Stress Disorder (PTSD)', NULL),
('Ung thư thận', 'Kidney Cancer', NULL),
('Ung thư âm hộ', 'Vulvar Cancer', NULL),
('Viêm mi mắt', 'Blepharitis', NULL);



INSERT INTO Diseases (name_vi, name_en, description) VALUES
                                                         ('Bệnh celiac', 'Celiac Disease', NULL),
                                                         ('Viêm bàng quang', 'Cystitis', NULL),
                                                         ('Thiếu máu hồng cầu hình liềm', 'Sickle Cell Anemia', NULL),
                                                         ('Chảy máu dưới kết mạc', 'Subconjunctival Hemorrhage', NULL),
                                                         ('Trĩ', 'Hemorrhoids', NULL),
